Target,DateStart,DateEnd,AdAccountId,AdAccountName,CampaignId,AdSetId,AdId,Placement,Clicks,CPC,CPM,CPP,CTR,Frequency,Impressions,Reach,Spend,Total Actions,Total Unique Actions,Unique Clicks,Unique CTR,Website Clicks
act_102,3/1/2016 0:00,3/1/2016 0:00,453,Demo,6058631,101,451,Instant Article,0,0,8.6625,10.5000005,0,1.3333331,88,73,0.693,0,0,0,0,0
act_102,4/1/2016 0:00,4/1/2016 0:00,453,Demo,6058631,101,451,Mobile External ,13,0.418,4.4554268,6.2557825,1.1724801,1.5444902,1136,809,4.598,13,13,13,1.6462589,0
act_102,8/1/2016 0:00,8/1/2016 0:00,453,Demo,6058631,101,451,Mobile Feed,7,2.8196663,34.6680323,36.1495728,1.3524588,1.1470085,537,515,16.918,5,5,7,1.4102561,1
act_102,9/1/2016 0:00,9/1/2016 0:00,453,Demo,6058631,101,451,Instant Article,0,0,5.4674554,6.3724133,0,1.2820687,186,160,0.924,0,0,0,0,0
act_102,10/1/2016 0:00,10/1/2016 0:00,453,Demo,6058631,101,451,Mobile External ,36,0.451,4.0414451,5.8029752,0.9857188,1.5794537,3929,2736,14.432,33,31,33,1.3269003,1
act_102,11/1/2016 0:00,11/1/2016 0:00,453,Demo,6058631,101,451,Mobile Feed,9,7.14725,32.6731427,34.5695284,0.5028573,1.1638451,1925,1820,57.178,6,6,8,0.4655376,0
act_102,12/1/2016 0:00,12/1/2016 0:00,453,Demo,6058631,101,451,Instant Article,4,1.276,6.0665605,6.9347828,0.5229796,1.2574276,695,608,3.828,3,3,4,0.5978258,0
act_102,13/01/2016 00:00,13/01/2016 00:00,453,Demo,6058631,101,451,Mobile External ,49,0.5625004,5.763857,8.8078287,1.1271546,1.6809254,4724,3091,24.75,46,43,44,1.5658368,0
act_102,14/01/2016 00:00,14/01/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,10,10.6284442,34.3591952,37.8985739,0.3556036,1.2133121,3063,2777,95.656,6,6,10,0.3922347,1
act_102,15/01/2016 00:00,15/01/2016 00:00,453,Demo,6058631,101,451,Instant Article,2,3.377,5.945423,8.6147963,0.1936616,1.593878,625,432,3.377,2,2,2,0.2806122,0
act_102,16/01/2016 00:00,16/01/2016 00:00,453,Demo,6058631,101,451,Mobile External ,126,0.4923952,6.2774547,10.1616581,1.4023713,1.7806305,9837,6077,56.133,113,106,116,2.0908767,0
act_102,17/01/2016 00:00,17/01/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,4,7.7696663,30.0373711,30.2714291,0.4252578,1.1085712,854,847,23.309,3,3,4,0.428571,0
act_102,18/01/2016 00:00,18/01/2016 00:00,453,Demo,6058631,101,451,Instant Article,2,1.298,5.3415637,6.795811,0.4526753,1.3994761,268,211,1.298,2,2,2,0.575916,0
act_102,19/01/2016 00:00,19/01/2016 00:00,453,Demo,6058631,101,451,Mobile External ,72,0.3601235,4.9238541,7.2157833,1.503997,1.6120225,5230,3569,23.408,76,74,70,2.1362517,1
act_102,20/01/2016 00:00,20/01/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,3,3.773,30.427419,31.0534983,0.8870972,1.1226336,273,268,7.546,0,0,3,0.9053495,0
act_102,21/01/2016 00:00,21/01/2016 00:00,453,Demo,6058631,101,451,Instant Article,2,2.035,6.1295179,6.7833337,0.3313255,1.2173337,366,330,2.035,2,2,2,0.3666663,0
act_102,22/01/2016 00:00,22/01/2016 00:00,453,Demo,6058631,101,451,Mobile External ,49,0.3470005,6.0563272,8.4260484,1.9198729,1.530408,2774,1994,15.268,46,43,47,2.5496691,0
act_102,23/01/2016 00:00,23/01/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,13,5.6459997,38.7920049,39.1835961,0.7557781,1.1111045,1762,1744,62.106,11,10,13,0.7634066,0
act_102,24/01/2016 00:00,24/01/2016 00:00,453,Demo,6058631,101,451,Instant Article,6,0.8426,5.9421725,6.9983386,0.7757409,1.2955151,780,663,4.213,6,6,6,0.9136215,1
act_102,25/01/2016 00:00,25/01/2016 00:00,453,Demo,6058631,101,451,Mobile External ,48,0.3855115,4.6085622,7.06607,1.3149851,1.6865728,3957,2581,16.577,46,43,46,1.9224216,0
act_102,26/01/2016 00:00,26/01/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,11,6.9168,36.0437726,36.442571,0.5732155,1.1121704,2111,2088,69.168,8,8,11,0.579557,0
act_102,27/01/2016 00:00,27/01/2016 00:00,453,Demo,6058631,101,451,Instant Article,0,0,6.875,7.1739129,0,1.1478258,27,26,0.165,0,0,0,0,0
act_102,28/01/2016 00:00,28/01/2016 00:00,453,Demo,6058631,101,451,Mobile External ,6,0.5434,9.7035719,16.0769235,1.9642854,1.8224855,308,186,2.717,5,5,6,3.254438,0
act_102,29/01/2016 00:00,29/01/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,22,2.8721,35.7448663,36.9401934,1.3690105,1.1367851,1768,1711,57.442,15,15,22,1.4147914,1
act_102,30/01/2016 00:00,30/01/2016 00:00,453,Demo,6058631,101,451,Instant Article,2,1.694,7.2085101,8.9629628,0.4680852,1.3677246,259,208,1.694,2,2,2,0.5820111,0
act_102,31/01/2016 00:00,31/01/2016 00:00,453,Demo,6058631,101,451,Mobile External ,33,0.4521,11.6320754,20.7385321,2.8301889,1.9611625,1283,720,13.563,35,32,31,4.7094806,1
act_102,1/2/2016 0:00,1/2/2016 0:00,453,Demo,6058631,101,451,Mobile Feed,35,4.7076447,42.9858616,53.5352169,1.0044188,1.3699565,3735,2999,145.937,22,21,32,1.170213,0
act_102,2/2/2016 0:00,2/2/2016 0:00,453,Demo,6058631,101,451,Instant Article,2,2.178,7.92,10.8358206,0.3999996,1.5049749,303,222,2.178,2,2,2,0.5472632,0
act_102,3/2/2016 0:00,3/2/2016 0:00,453,Demo,6058631,101,451,Mobile External ,91,0.4505974,13.2007865,25.5348995,3.2225798,2.1277817,3079,1592,36.949,88,81,83,5.7014518,0
act_102,4/2/2016 0:00,4/2/2016 0:00,453,Demo,6058631,101,451,Mobile Feed,29,4.7118082,40.5383847,48.9245207,0.9463927,1.3275559,3325,2755,122.507,17,17,27,1.0543126,1
act_102,5/2/2016 0:00,5/2/2016 0:00,453,Demo,6058631,101,451,Instant Article,2,0.968,9.3076918,10.876404,1.0576918,1.2853929,115,98,0.968,2,2,2,1.2359556,0
act_102,6/2/2016 0:00,6/2/2016 0:00,453,Demo,6058631,101,451,Mobile External ,39,0.5371146,11.4628052,19.1435849,2.3475606,1.8370671,1804,1081,18.799,39,35,38,3.8085542,0
act_102,7/2/2016 0:00,7/2/2016 0:00,453,Demo,6058631,101,451,Mobile Feed,18,5.7550625,40.7438053,44.8737817,0.7787615,1.2115015,2486,2258,92.081,18,13,18,0.8576997,0
act_102,8/2/2016 0:00,8/2/2016 0:00,453,Demo,6058631,101,451,Instant Article,5,0.55,6.3953483,7.2847687,1.2790701,1.2529803,379,333,3,2,2,4,1.0927147,0
act_102,9/2/2016 0:00,9/2/2016 0:00,453,Demo,6058631,101,451,Mobile External ,22,0.51975,10.0824438,14.0283396,2.1338504,1.5304993,1135,816,10.395,22,22,22,2.9689605,1
act_102,10/2/2016 0:00,10/2/2016 0:00,453,Demo,6058631,101,451,Mobile Feed,14,6.51475,37.9315871,38.3784973,0.6404662,1.1129602,2268,2241,78.177,8,8,14,0.6480122,0
act_102,11/2/2016 0:00,11/2/2016 0:00,453,Demo,6058631,101,451,Instant Article,14,0.8763337,5.7307899,7.6313501,0.7193461,1.464804,2019,1516,10.516,11,11,14,0.9579097,0
act_102,12/2/2016 0:00,12/2/2016 0:00,453,Demo,6058631,101,451,Mobile External ,181,0.3443539,7.4435218,12.077417,2.3777512,1.7847951,8346,5144,56.474,174,148,164,3.5051324,0
act_102,13/02/2016 00:00,13/02/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,25,6.3654998,40.3460101,43.6809109,0.6972053,1.1909238,3819,3527,140.041,10,9,22,0.686213,0
act_102,14/02/2016 00:00,14/02/2016 00:00,453,Demo,6058631,101,451,Instant Article,9,1.783375,5.9895044,7.856277,0.3694372,1.4428414,2621,1998,14.267,9,9,9,0.4845819,1
act_102,15/02/2016 00:00,15/02/2016 00:00,453,Demo,6058631,101,451,Mobile External ,216,0.3977963,7.2629711,11.7990312,2.0083833,1.7870006,11809,7269,77.968,209,187,202,3.046307,0
act_102,16/02/2016 00:00,16/02/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,30,4.7597407,40.2988399,41.9977129,0.931326,1.1463727,3508,3366,128.513,18,18,30,0.9705883,0
act_102,17/02/2016 00:00,17/02/2016 00:00,453,Demo,6058631,101,451,Instant Article,5,1.92225,6.0448113,7.4650488,0.3459115,1.3584461,1400,1133,7.689,5,5,5,0.427185,0
act_102,18/02/2016 00:00,18/02/2016 00:00,453,Demo,6058631,101,451,Mobile External ,143,0.3576694,6.5012585,9.9183018,1.9994403,1.6781567,7868,5157,46.497,145,132,132,2.8156997,0
act_102,19/02/2016 00:00,19/02/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,19,5.1609415,38.8212385,40.2089831,0.8274332,1.1393217,2486,2401,87.736,13,13,18,0.8065992,1
act_102,20/02/2016 00:00,20/02/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,77,3.4566719,38.982922,39.928548,1.2405349,1.1266827,6828,6666,241.967,54,46,72,1.1798677,0
act_102,21/02/2016 00:00,21/02/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,145,4.0061835,47.1612152,51.1610451,1.2949321,1.1932932,12241,11284,524.81,99,94,128,1.2439075,1
act_102,22/02/2016 00:00,22/02/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,128,4.2749223,42.5730602,45.064613,1.0954669,1.1643764,12813,12105,495.891,83,80,108,0.9796435,0
act_102,23/02/2016 00:00,23/02/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,147,4.0813311,38.936733,41.8711051,1.0494231,1.1828993,15336,14261,542.817,83,81,134,1.0266894,0
act_102,24/02/2016 00:00,24/02/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,120,4.6884222,37.1718072,41.4399931,0.8721273,1.2263053,15123,13566,511.038,79,73,113,0.9098276,0
act_102,25/02/2016 00:00,25/02/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,152,3.4534423,35.0706455,37.6203817,1.1170797,1.1799733,14948,13935,476.575,101,90,141,1.111462,1
act_102,26/02/2016 00:00,26/02/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,124,4.4384021,31.3252885,34.1134365,0.7763569,1.1979066,17456,16030,497.101,79,75,117,0.8001642,0
act_102,27/02/2016 00:00,27/02/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,128,4.3208187,31.6463565,33.7563985,0.8056576,1.1733436,17422,16333,501.215,88,88,123,0.8223325,0
act_102,28/02/2016 00:00,28/02/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,167,3.3876359,31.3477758,33.8494574,1.0178938,1.1877844,17950,16624,511.533,105,100,154,1.0190576,0
act_102,29/02/2016 00:00,29/02/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,127,4.2647473,34.5725358,37.0092063,0.8917238,1.177528,15605,14578,490.446,82,80,113,0.8466645,0
act_102,1/3/2016 0:00,1/3/2016 0:00,453,Demo,6058631,101,451,Mobile Feed,176,3.463075,30.8617573,34.0351352,0.9802826,1.2131086,19750,17908,554.092,120,110,160,0.9797293,1
act_102,2/3/2016 0:00,2/3/2016 0:00,453,Demo,6058631,101,451,Mobile Feed,145,3.8285874,28.3855902,31.4487712,0.8155532,1.2187043,19436,17543,501.545,92,88,132,0.8276895,0
act_102,3/3/2016 0:00,3/3/2016 0:00,453,Demo,6058631,101,451,Mobile Feed,148,3.665299,31.5689682,34.0697841,0.9474223,1.1871398,17114,15858,491.15,107,101,135,0.9309102,0
act_102,4/3/2016 0:00,4/3/2016 0:00,453,Demo,6058631,101,451,Mobile Feed,109,4.9795559,33.6778244,36.7892536,0.7439542,1.2016268,16102,14740,492.976,64,62,101,0.7470144,0
act_102,5/3/2016 0:00,5/3/2016 0:00,453,Demo,6058631,101,451,Mobile Feed,147,3.6722631,27.8598485,30.3738182,0.8345216,1.1992596,19285,17688,488.411,83,81,140,0.8687811,0
act_102,6/3/2016 0:00,6/3/2016 0:00,453,Demo,6058631,101,451,Mobile Feed,136,4.0674964,30.2023546,32.7937863,0.8167819,1.1943822,18222,16782,500.302,87,82,130,0.8508126,1
act_102,7/3/2016 0:00,7/3/2016 0:00,453,Demo,6058631,101,451,Mobile Feed,143,4.1258459,31.2000469,33.2317227,0.831831,1.1716298,18911,17754,536.36,82,79,135,0.8314746,0
act_102,8/3/2016 0:00,8/3/2016 0:00,453,Demo,6058631,101,451,Mobile Feed,118,4.9650095,33.1165692,35.7411197,0.7336989,1.1871772,17647,16351,531.256,77,71,107,0.7178413,0
act_102,9/3/2016 0:00,9/3/2016 0:00,453,Demo,6058631,101,451,Mobile Feed,83,4.4630663,31.791243,32.2724644,0.7835498,1.1166507,11582,11410,334.73,43,40,76,0.7317783,0
act_102,10/3/2016 0:00,10/3/2016 0:00,453,Demo,6058631,101,451,Mobile Feed,24,5.7729045,46.8435088,47.8417522,0.8925807,1.123441,2847,2788,121.231,17,16,24,0.9116019,0
act_102,11/3/2016 0:00,11/3/2016 0:00,453,Demo,6058631,101,451,Mobile Feed,61,4.3389995,45.6824269,47.1630434,1.1581163,1.1356521,5747,5566,238.645,48,45,60,1.1739134,1
act_102,12/3/2016 0:00,12/3/2016 0:00,453,Demo,6058631,101,451,Mobile Feed,69,4.081,45.0939225,46.7520328,1.2154692,1.140447,6173,5954,253.022,42,42,66,1.2195117,0
act_102,13/03/2016 00:00,13/03/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,58,4.8190582,44.5812136,46.5609441,1.0176122,1.1488477,6184,5921,250.591,38,38,54,1.0014862,1
act_102,14/03/2016 00:00,14/03/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,105,3.2147786,43.38125,45.7465547,1.4843752,1.1599764,7744,7344,305.404,60,53,92,1.3675849,0
act_102,15/03/2016 00:00,15/03/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,79,4.3789295,38.3689988,40.5350715,0.9638409,1.1620994,8914,8437,310.904,49,47,75,0.9752281,0
act_102,16/03/2016 00:00,16/03/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,74,4.7859856,34.4352448,35.9808119,0.7914522,1.1493713,10244,9804,320.661,54,50,69,0.7652601,0
act_102,17/03/2016 00:00,17/03/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,112,3.3254848,36.0109365,36.9498349,1.1911658,1.1286803,10260,9999,335.874,70,66,106,1.1617166,1
act_102,18/03/2016 00:00,18/03/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,96,3.6674253,36.6784693,38.8630935,1.1001265,1.1655182,9569,9031,319.066,72,71,94,1.1388553,0
act_102,19/03/2016 00:00,19/03/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,134,2.820818,39.0123448,40.5800736,1.5213165,1.1442035,9624,9253,341.319,88,83,118,1.3993584,0
act_102,20/03/2016 00:00,20/03/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,124,2.9970094,35.531386,37.9969436,1.3041182,1.1763301,10392,9718,335.665,82,81,115,1.294997,0
act_102,21/03/2016 00:00,21/03/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,106,3.4545731,36.0908691,37.8929386,1.1491997,1.1549241,10108,9628,331.639,65,65,96,1.0934649,0
act_102,22/03/2016 00:00,22/03/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,95,3.7229885,37.1866429,38.390528,1.0987229,1.1356114,9471,9174,320.177,59,55,86,1.0287772,1
act_102,23/03/2016 00:00,23/03/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,110,3.55399,36.6617493,39.0462534,1.1347226,1.1715451,10664,10013,355.399,72,68,102,1.1118437,0
act_102,24/03/2016 00:00,24/03/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,97,4.1299995,31.8890935,33.9283043,0.8493463,1.1703417,12537,11784,363.44,59,59,91,0.8420467,0
act_102,25/03/2016 00:00,25/03/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,103,3.9888607,36.426159,38.2082602,1.0045167,1.1538164,11203,10680,370.964,66,63,97,0.9970136,0
act_102,26/03/2016 00:00,26/03/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,91,4.6154394,39.893117,41.7917401,0.9507751,1.1523523,10436,9962,378.466,48,47,87,0.959585,0
act_102,27/03/2016 00:00,27/03/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,128,3.5241723,44.2045846,46.3601721,1.3797575,1.1536404,10173,9700,408.804,93,87,121,1.3721928,1
act_102,28/03/2016 00:00,28/03/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,113,3.795539,38.4912506,39.9200868,1.1155298,1.1408331,11064,10668,387.145,80,74,104,1.0661992,0
act_102,29/03/2016 00:00,29/03/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,137,2.9881852,32.7907085,35.2219582,1.2070795,1.1815584,12430,11572,370.535,83,77,123,1.1606463,0
act_102,30/03/2016 00:00,30/03/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,102,4.0733473,33.843403,34.9578361,0.913935,1.1362219,12181,11792,374.748,64,63,98,0.9132464,0
act_102,31/03/2016 00:00,31/03/2016 00:00,453,Demo,6058631,101,451,Mobile Feed,128,3.2709831,32.2538249,33.6496985,1.0846649,1.1476058,12941,12404,379.434,81,75,120,1.0633205,0
act_102,1/4/2016 0:00,1/4/2016 0:00,453,Demo,6058631,101,451,Mobile Feed,131,3.3390082,37.1243576,38.5021318,1.2230218,1.1408232,11774,11352,397.342,77,75,120,1.1618222,1
act_102,2/4/2016 0:00,2/4/2016 0:00,453,Demo,6058631,101,451,Mobile Feed,126,3.3180444,38.2889969,40.5159601,1.2693593,1.1639782,10867,10270,378.257,82,78,110,1.1782353,0
act_102,3/4/2016 0:00,3/4/2016 0:00,453,Demo,6058631,101,451,Mobile Feed,135,3.3404833,37.7910797,39.3757485,1.2444366,1.1461252,11863,11385,407.539,82,74,118,1.1371976,1
act_102,4/4/2016 0:00,4/4/2016 0:00,453,Demo,6058631,101,451,Mobile Feed,117,3.5952356,38.3974811,40.6978858,1.174811,1.165901,10918,10301,381.095,80,73,103,1.0924815,0
act_102,5/4/2016 0:00,5/4/2016 0:00,453,Demo,6058631,101,451,Mobile Feed,43,4.1847949,34.5631088,35.0982797,0.9085131,1.1170324,5195,5115,163.207,26,22,39,0.8279568,0
act_102,6/4/2016 0:00,6/4/2016 0:00,453,Demo,6058631,101,451,Desktop Feed,4,13.7426663,37.445958,37.4799997,0.299728,1.1009999,1212,1210,41.228,2,2,4,0.2999997,0
act_102,7/4/2016 0:00,7/4/2016 0:00,453,Demo,6058631,101,451,Right-hand,2,5.39,7.755396,15.8529415,0.1582735,2.2485298,765,374,5.39,2,1,2,0.3235298,1
act_102,8/4/2016 0:00,8/4/2016 0:00,453,Demo,6058631,101,451,Desktop Feed,9,16.171375,34.7397963,37.1222379,0.2363053,1.175438,4097,3834,129.371,9,9,9,0.2525105,0
act_102,9/4/2016 0:00,9/4/2016 0:00,453,Demo,6058631,101,451,Right-hand,6,5.1502,5.3558648,13.9571817,0.1143923,2.8665582,5289,2030,25.751,6,6,6,0.2981033,0
act_102,10/4/2016 0:00,10/4/2016 0:00,453,Demo,6058631,101,451,Desktop Feed,8,14.7415719,35.5953774,36.6185237,0.2656093,1.1316184,3189,3100,103.191,6,6,8,0.2732433,0
act_102,11/4/2016 0:00,11/4/2016 0:00,453,Demo,6058631,101,451,Right-hand,13,5.214,4.1594025,11.9338329,0.0877514,3.1560342,15168,5287,57.354,11,11,13,0.2517691,0
act_102,12/4/2016 0:00,12/4/2016 0:00,453,Demo,6058631,101,451,Desktop Feed,3,9.834,34.565905,34.565905,0.3866434,2,626,626,19.668,3,3,3,0.3866434,1
act_102,13/04/2016 00:00,13/04/2016 00:00,453,Demo,6058631,101,451,Right-hand,8,5.5078573,3.1203469,7.2038494,0.0623183,2.539537,13592,5888,38.555,7,6,7,0.1233188,0
act_102,14/04/2016 00:00,14/04/2016 00:00,453,Demo,6058631,101,451,Desktop Feed,30,10.5579628,20.9206668,22.7324559,0.2179661,1.1952633,14989,13794,285.065,22,20,26,0.2017543,0
act_102,15/04/2016 00:00,15/04/2016 00:00,453,Demo,6058631,101,451,Desktop Feed,41,11.297297,26.8879457,29.6959366,0.2618033,1.2148763,17101,15484,418,33,32,39,0.273515,0
act_102,16/04/2016 00:00,16/04/2016 00:00,453,Demo,6058631,101,451,Desktop Feed,57,8.196078,26.3390039,29.0519878,0.3534971,1.2133033,17457,15827,418,49,48,55,0.3822632,0
act_102,17/04/2016 00:00,17/04/2016 00:00,453,Demo,6058631,101,451,Desktop Feed,58,8.0384612,23.0391887,25.0179556,0.3152732,1.1944757,19958,18379,418,44,43,53,0.3160168,1
act_102,18/04/2016 00:00,18/04/2016 00:00,453,Demo,6058631,101,451,Desktop Feed,35,13.4838715,24.8041772,27.9860735,0.2023494,1.2411091,18538,16430,418,30,20,35,0.2283072,0
act_102,19/04/2016 00:00,19/04/2016 00:00,453,Demo,6058631,101,451,Desktop Feed,51,9.086957,26.7451536,29.4781377,0.3237575,1.2124046,17192,15598,418,44,38,47,0.3258112,0
act_102,20/04/2016 00:00,20/04/2016 00:00,453,Demo,6058631,101,451,Desktop Feed,52,8.8936166,24.4874047,26.905252,0.3028707,1.2086118,18777,17090,418,46,41,49,0.3115343,0
act_102,21/04/2016 00:00,21/04/2016 00:00,453,Demo,6058631,101,451,Desktop Feed,38,12.2941181,23.5944907,26.014439,0.2111087,1.2128204,19488,17675,418,31,23,36,0.2190694,0
act_102,22/04/2016 00:00,22/04/2016 00:00,453,Demo,6058631,101,451,Desktop Feed,65,7.0847458,22.8865527,25.0779936,0.355344,1.2053272,20091,18335,418,55,53,64,0.3827692,1
act_102,23/04/2016 00:00,23/04/2016 00:00,453,Demo,6058631,101,451,Desktop Feed,96,4.8045976,26.2365048,29.797548,0.6006781,1.2493019,17526,15431,418,82,71,85,0.6037922,0
act_102,24/04/2016 00:00,24/04/2016 00:00,453,Demo,6058631,101,451,Desktop Feed,68,6.8524588,26.4022231,29.4200445,0.4238256,1.2257322,17416,15629,418,51,42,61,0.4258166,1
act_102,25/04/2016 00:00,25/04/2016 00:00,453,Demo,6058631,101,451,Desktop Feed,76,6.0579706,26.9538302,30.9171599,0.4894252,1.2617451,17059,14872,418,57,53,70,0.5125736,0
act_102,26/04/2016 00:00,26/04/2016 00:00,453,Demo,6058631,101,451,Desktop Feed,62,7.4642854,25.9514497,29.2225956,0.3824425,1.2386539,17718,15735,418,51,48,62,0.4306489,0
act_102,27/04/2016 00:00,27/04/2016 00:00,453,Demo,6058631,101,451,Desktop Feed,69,6.7419352,24.3023253,27.0865738,0.3965115,1.2260237,18920,16976,418,55,54,63,0.4062982,0
act_102,28/04/2016 00:00,28/04/2016 00:00,453,Demo,6058631,101,451,Desktop Feed,30,9.306407,25.4350646,25.9633187,0.3006377,1.1228459,10867,10646,251.273,20,19,28,0.2841498,1
act_102,29/04/2016 00:00,29/04/2016 00:00,453,Demo,6058631,101,451,Desktop Feed,8,10.8962854,47.9108036,48.092055,0.4836678,1.1041613,1752,1745,76.274,7,7,7,0.416141,0
act_102,30/04/2016 00:00,30/04/2016 00:00,453,Demo,6058631,101,451,Right-hand,2,4.411,4.7379167,8.7693837,0.1181521,2.0359845,1025,554,4.411,2,2,2,0.2186877,0
act_102,1/5/2016 0:00,1/5/2016 0:00,453,Demo,6058631,101,451,Desktop Feed,10,16.4425558,50.5751884,52.4576393,0.3383457,1.1409431,3219,3104,147.983,9,9,10,0.3509396,0
act_102,2/5/2016 0:00,2/5/2016 0:00,453,Demo,6058631,101,451,Right-hand,8,2.156,7.5084581,16.2454248,0.3830849,2.3799787,2211,1022,15.092,8,6,6,0.5920343,0
act_102,3/5/2016 0:00,3/5/2016 0:00,453,Demo,6058631,101,451,Desktop Feed,6,25.6586,55.8038283,57.8156832,0.2392346,1.1396572,2529,2441,128.293,6,6,6,0.2478597,1
act_102,4/5/2016 0:00,4/5/2016 0:00,453,Demo,6058631,101,451,Right-hand,7,5.1626663,7.0368012,14.7434551,0.1499322,2.3047123,4843,2312,30.976,6,6,7,0.3141358,0
act_102,5/5/2016 0:00,5/5/2016 0:00,453,Demo,6058631,101,451,Desktop Feed,10,13.8758884,58.7408283,61.7315864,0.465663,1.1560054,2339,2226,124.883,13,11,10,0.4893724,0
act_102,6/5/2016 0:00,6/5/2016 0:00,453,Demo,6058631,101,451,Right-hand,11,3.883,5.5550792,13.6773516,0.1573682,2.7083485,7689,3123,38.83,11,10,11,0.3874607,0
act_102,7/5/2016 0:00,7/5/2016 0:00,453,Demo,6058631,101,451,Desktop Feed,5,11.5005,57.7914568,58.2303799,0.5527643,1.1083545,876,869,46.002,5,4,4,0.4177217,0
act_102,8/5/2016 0:00,8/5/2016 0:00,453,Demo,6058631,101,451,Right-hand,3,9.834,6.4761279,14.2936046,0.0724394,2.4278342,3341,1514,19.668,2,2,2,0.0799414,1
act_102,9/5/2016 0:00,9/5/2016 0:00,453,Demo,6058631,101,451,Desktop Feed,2,64.207,45.0575444,45.5046064,0.0771925,1.1109142,1568,1553,64.207,2,2,2,0.0779592,0
act_102,10/5/2016 0:00,10/5/2016 0:00,453,Demo,6058631,101,451,Right-hand,3,7.3535,4.3129031,11.4007751,0.0645161,2.9077521,3751,1419,14.707,3,3,3,0.1705429,0
act_102,11/5/2016 0:00,11/5/2016 0:00,453,Demo,6058631,101,451,Desktop Feed,4,36.1716663,57.9364654,58.975543,0.1761881,1.1197285,2061,2024,108.515,4,4,4,0.1793473,0
act_102,12/5/2016 0:00,12/5/2016 0:00,453,Demo,6058631,101,451,Right-hand,7,8.9998337,3.9449883,11.5927438,0.0482174,3.23246,15057,5124,53.999,7,7,7,0.1416921,0
act_102,13/05/2016 00:00,13/05/2016 00:00,453,Demo,6058631,101,451,Desktop Feed,2,76.021,54.1460117,55.087681,0.0783475,1.1191301,1545,1518,76.021,2,2,2,0.0797104,1
act_102,14/05/2016 00:00,14/05/2016 00:00,453,Demo,6058631,101,451,Right-hand,24,4.1171427,3.5948605,10.3619362,0.0960454,3.170673,26457,9179,86.46,22,21,21,0.2504799,0
act_102,15/05/2016 00:00,15/05/2016 00:00,453,Demo,6058631,101,451,Desktop Feed,3,21.2795,51.3377568,51.3377568,0.2653805,2,912,912,42.559,3,3,3,0.2653805,1
